Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,Disease
4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38
24,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0,35
24,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0,27
33,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0,16
33,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0,9
33,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0,14
28,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0,33
17,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0,12
28,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0,6
12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0,23
0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0,30
1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7
28,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32
33,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0,28
6,42,24,41,13,21,7,13,0,0,0,0,0,0,0,0,0,29
33,35,21,25,14,13,14,12,17,8,13,0,0,0,0,0,0,8
24,9,26,45,12,14,12,15,9,11,3,4,4,4,0,0,0,11
6,42,21,20,13,21,4,1,4,20,4,0,0,0,0,0,0,37
15,42,53,10,25,18,1,4,11,21,9,0,0,0,0,0,0,40
33,15,28,50,6,18,1,20,22,8,11,7,0,0,0,0,0,19
11,47,33,26,37,10,0,0,0,0,0,0,0,0,0,0,0,20
15,42,21,50,6,21,14,1,22,0,0,0,0,0,0,0,0,21
15,42,21,20,38,6,18,10,1,21,2,2,8,0,0,0,0,22
28,47,0,43,8,15,11,0,0,0,0,0,0,0,0,0,0,3
6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0,36
8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1,10
6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0,34
7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0,13
28,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18
11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0,39
11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0,26
11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0,24
28,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0,25
15,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0,31
18,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0,5
28,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0,0
24,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38
24,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0,35
24,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0,27
33,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0,16
33,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0,9
33,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0,14
28,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0,33
17,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0,12
28,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0,6
12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0,23
0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0,30
1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7
28,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32
33,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0,28
6,42,24,41,13,21,7,13,0,0,0,0,0,0,0,0,0,29
33,35,21,25,14,13,14,12,17,8,13,0,0,0,0,0,0,8
24,9,26,45,12,14,12,15,9,11,3,4,4,4,0,0,0,11
6,42,21,20,13,21,4,1,4,20,4,0,0,0,0,0,0,37
15,42,53,10,25,18,1,4,11,21,9,0,0,0,0,0,0,40
33,15,28,50,6,18,1,20,22,8,11,7,0,0,0,0,0,19
11,47,33,26,37,10,0,0,0,0,0,0,0,0,0,0,0,20
15,42,21,50,6,21,14,1,22,0,0,0,0,0,0,0,0,21
15,42,21,20,38,6,18,10,1,21,2,2,8,0,0,0,0,22
28,47,0,43,8,15,11,0,0,0,0,0,0,0,0,0,0,3
6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0,36
8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1,10
6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0,34
7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0,13
28,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18
11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0,39
11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0,26
11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0,24
28,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0,25
15,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0,31
18,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0,5
28,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0,0
24,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38
24,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0,35
24,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0,27
33,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0,16
33,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0,9
33,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0,14
28,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0,33
17,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0,12
28,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0,6
12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0,23
0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0,30
1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7
28,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32
33,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0,28
6,42,24,41,13,21,7,13,0,0,0,0,0,0,0,0,0,29
33,35,21,25,14,13,14,12,17,8,13,0,0,0,0,0,0,8
24,9,26,45,12,14,12,15,9,11,3,4,4,4,0,0,0,11
6,42,21,20,13,21,4,1,4,20,4,0,0,0,0,0,0,37
15,42,53,10,25,18,1,4,11,21,9,0,0,0,0,0,0,40
33,15,28,50,6,18,1,20,22,8,11,7,0,0,0,0,0,19
11,47,33,26,37,10,0,0,0,0,0,0,0,0,0,0,0,20
15,42,21,50,6,21,14,1,22,0,0,0,0,0,0,0,0,21
15,42,21,20,38,6,18,10,1,21,2,2,8,0,0,0,0,22
28,47,0,43,8,15,11,0,0,0,0,0,0,0,0,0,0,3
6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0,36
8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1,10
6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0,34
7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0,13
28,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18
11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0,39
11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0,26
11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0,24
28,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0,25
15,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0,31
18,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0,5
28,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0,0
24,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38
24,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0,35
24,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0,27
33,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0,16
33,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0,9
33,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0,14
28,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0,33
17,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0,12
28,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0,6
12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0,23
0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0,30
1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7
28,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32
33,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0,28
6,42,24,41,13,21,7,13,0,0,0,0,0,0,0,0,0,29
33,35,21,25,14,13,14,12,17,8,13,0,0,0,0,0,0,8
24,9,26,45,12,14,12,15,9,11,3,4,4,4,0,0,0,11
6,42,21,20,13,21,4,1,4,20,4,0,0,0,0,0,0,37
15,42,53,10,25,18,1,4,11,21,9,0,0,0,0,0,0,40
33,15,28,50,6,18,1,20,22,8,11,7,0,0,0,0,0,19
11,47,33,26,37,10,0,0,0,0,0,0,0,0,0,0,0,20
15,42,21,50,6,21,14,1,22,0,0,0,0,0,0,0,0,21
15,42,21,20,38,6,18,10,1,21,2,2,8,0,0,0,0,22
28,47,0,43,8,15,11,0,0,0,0,0,0,0,0,0,0,3
6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0,36
8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1,10
6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0,34
7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0,13
28,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18
11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0,39
11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0,26
11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0,24
28,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0,25
15,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0,31
18,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0,5
28,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0,0
24,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38
24,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0,35
24,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0,27
33,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0,16
33,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0,9
33,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0,14
28,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0,33
17,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0,12
28,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0,6
12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0,23
0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0,30
1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7
28,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32
33,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0,28
6,42,24,41,13,21,7,13,0,0,0,0,0,0,0,0,0,29
33,35,21,25,14,13,14,12,17,8,13,0,0,0,0,0,0,8
24,9,26,45,12,14,12,15,9,11,3,4,4,4,0,0,0,11
6,42,21,20,13,21,4,1,4,20,4,0,0,0,0,0,0,37
15,42,53,10,25,18,1,4,11,21,9,0,0,0,0,0,0,40
33,15,28,50,6,18,1,20,22,8,11,7,0,0,0,0,0,19
11,47,33,26,37,10,0,0,0,0,0,0,0,0,0,0,0,20
15,42,21,50,6,21,14,1,22,0,0,0,0,0,0,0,0,21
15,42,21,20,38,6,18,10,1,21,2,2,8,0,0,0,0,22
28,47,0,43,8,15,11,0,0,0,0,0,0,0,0,0,0,3
6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0,36
8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1,10
6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0,34
7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0,13
28,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18
11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0,39
11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0,26
11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0,24
28,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0,25
15,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0,31
18,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0,5
28,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0,0
24,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38
24,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0,35
24,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0,27
33,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0,16
33,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0,9
33,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0,14
28,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0,33
17,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0,12
28,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0,6
12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0,23
0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0,30
1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7
28,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32
33,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0,28
6,42,24,41,13,21,7,13,0,0,0,0,0,0,0,0,0,29
33,35,21,25,14,13,14,12,17,8,13,0,0,0,0,0,0,8
24,9,26,45,12,14,12,15,9,11,3,4,4,4,0,0,0,11
6,42,21,20,13,21,4,1,4,20,4,0,0,0,0,0,0,37
15,42,53,10,25,18,1,4,11,21,9,0,0,0,0,0,0,40
33,15,28,50,6,18,1,20,22,8,11,7,0,0,0,0,0,19
11,47,33,26,37,10,0,0,0,0,0,0,0,0,0,0,0,20
15,42,21,50,6,21,14,1,22,0,0,0,0,0,0,0,0,21
15,42,21,20,38,6,18,10,1,21,2,2,8,0,0,0,0,22
28,47,0,43,8,15,11,0,0,0,0,0,0,0,0,0,0,3
6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0,36
8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1,10
6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0,34
7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0,13
28,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18
11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0,39
11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0,26
11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0,24
28,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0,25
15,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0,31
18,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0,5
28,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0,0
24,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38
24,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0,35
24,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0,27
33,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0,16
33,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0,9
33,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0,14
28,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0,33
17,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0,12
28,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0,6
12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0,23
0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0,30
1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7
28,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32
33,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0,28
6,42,24,41,13,21,7,13,0,0,0,0,0,0,0,0,0,29
33,35,21,25,14,13,14,12,17,8,13,0,0,0,0,0,0,8
24,9,26,45,12,14,12,15,9,11,3,4,4,4,0,0,0,11
6,42,21,20,13,21,4,1,4,20,4,0,0,0,0,0,0,37
15,42,53,10,25,18,1,4,11,21,9,0,0,0,0,0,0,40
33,15,28,50,6,18,1,20,22,8,11,7,0,0,0,0,0,19
11,47,33,26,37,10,0,0,0,0,0,0,0,0,0,0,0,20
15,42,21,50,6,21,14,1,22,0,0,0,0,0,0,0,0,21
15,42,21,20,38,6,18,10,1,21,2,2,8,0,0,0,0,22
28,47,0,43,8,15,11,0,0,0,0,0,0,0,0,0,0,3
6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0,36
8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1,10
6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0,34
7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0,13
28,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18
11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0,39
11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0,26
11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0,24
28,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0,25
15,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0,31
18,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0,5
28,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0,0
24,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38
24,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0,35
24,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0,27
33,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0,16
33,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0,9
33,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0,14
28,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0,33
17,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0,12
28,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0,6
12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0,23
0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0,30
1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7
28,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32
33,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0,28
6,42,24,41,13,21,7,13,0,0,0,0,0,0,0,0,0,29
33,35,21,25,14,13,14,12,17,8,13,0,0,0,0,0,0,8
24,9,26,45,12,14,12,15,9,11,3,4,4,4,0,0,0,11
6,42,21,20,13,21,4,1,4,20,4,0,0,0,0,0,0,37
15,42,53,10,25,18,1,4,11,21,9,0,0,0,0,0,0,40
33,15,28,50,6,18,1,20,22,8,11,7,0,0,0,0,0,19
11,47,33,26,37,10,0,0,0,0,0,0,0,0,0,0,0,20
15,42,21,50,6,21,14,1,22,0,0,0,0,0,0,0,0,21
15,42,21,20,38,6,18,10,1,21,2,2,8,0,0,0,0,22
28,47,0,43,8,15,11,0,0,0,0,0,0,0,0,0,0,3
6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0,36
8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1,10
6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0,34
7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0,13
28,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18
11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0,39
11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0,26
11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0,24
28,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0,25
15,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0,31
18,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0,5
28,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0,0
24,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38
24,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0,35
24,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0,27
33,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0,16
33,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0,9
33,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0,14
28,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0,33
17,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0,12
28,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0,6
12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0,23
0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0,30
1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7
28,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32
33,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0,28
6,42,24,41,13,21,7,13,0,0,0,0,0,0,0,0,0,29
33,35,21,25,14,13,14,12,17,8,13,0,0,0,0,0,0,8
24,9,26,45,12,14,12,15,9,11,3,4,4,4,0,0,0,11
6,42,21,20,13,21,4,1,4,20,4,0,0,0,0,0,0,37
15,42,53,10,25,18,1,4,11,21,9,0,0,0,0,0,0,40
33,15,28,50,6,18,1,20,22,8,11,7,0,0,0,0,0,19
11,47,33,26,37,10,0,0,0,0,0,0,0,0,0,0,0,20
15,42,21,50,6,21,14,1,22,0,0,0,0,0,0,0,0,21
15,42,21,20,38,6,18,10,1,21,2,2,8,0,0,0,0,22
28,47,0,43,8,15,11,0,0,0,0,0,0,0,0,0,0,3
6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0,36
8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1,10
6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0,34
7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0,13
28,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18
11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0,39
11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0,26
11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0,24
28,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0,25
15,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0,31
18,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0,5
28,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0,0
24,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,38
24,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0,35
24,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0,27
33,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15
8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0,16
33,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0,9
33,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0,14
28,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0,33
17,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0,12
28,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0,6
12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0,23
0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0,30
1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7
